"Order.Date","Brand","Sneaker.Name","Sale.Price","Retail.Price","Release.Date","Shoe.Size","Buyer.Region","Days_Since_Release","Markup_Dollar","Markup_Pct","Log_Sale_Price","Log_Retail_Price","Is_Premium","Release_Year","Sale_Year","Sale_Month","Release_Month","Above_Retail","Price_Category"
2018-07-05,"Off-White","Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange",257,200,2018-06-14,7.5,"California",21,57,28.5,5.54907608489522,5.29831736654804,1,2018,2018,7,6,1,"Mid-Range"
2018-07-05,"Off-White","Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange",299,200,2018-06-14,11.5,"Florida",21,99,49.5,5.70044357339069,5.29831736654804,1,2018,2018,7,6,1,"Mid-Range"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",277,220,2018-06-30,13,"Colorado",5,57,25.9090909090909,5.62401750618734,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,12,"Florida",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,10,"Washington",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",298,220,2018-06-30,6.5,"California",5,78,35.4545454545455,5.6970934865054,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,10.5,"Indiana",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",288,220,2018-06-30,6,"Florida",5,68,30.9090909090909,5.66296048013595,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",273,220,2018-06-30,11,"California",5,53,24.0909090909091,5.60947179518496,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,8,"California",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",312,220,2018-06-30,4.5,"Illinois",5,92,41.8181818181818,5.74300318780948,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",300,220,2018-06-30,5.5,"Oregon",5,80,36.3636363636364,5.7037824746562,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",284,220,2018-06-30,10.5,"New Jersey",5,64,29.0909090909091,5.64897423816121,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",294,220,2018-06-30,5,"Oregon",5,74,33.6363636363636,5.68357976733868,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,7,"Illinois",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,6.5,"California",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",261,220,2018-06-30,8,"Oregon",5,41,18.6363636363636,5.56452040732269,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",271,220,2018-06-30,9,"Oregon",5,51,23.1818181818182,5.6021188208797,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,10.5,"Hawaii",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",312,220,2018-06-30,4.5,"California",5,92,41.8181818181818,5.74300318780948,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",315,220,2018-06-30,5.5,"Oregon",5,95,43.1818181818182,5.75257263882563,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,6.5,"New York",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",285,220,2018-06-30,6.5,"California",5,65,29.5454545454545,5.65248918026865,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",274,220,2018-06-30,12,"Florida",5,54,24.5454545454545,5.61312810638807,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",295,220,2018-06-30,4.5,"Oregon",5,75,34.0909090909091,5.68697535633982,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",283,220,2018-06-30,11,"Oregon",5,63,28.6363636363636,5.64544689764324,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,9.5,"Oregon",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,7,"New York",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",278,220,2018-06-30,13,"Florida",5,58,26.3636363636364,5.62762111369064,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,8,"Pennsylvania",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",271,220,2018-06-30,7,"New York",5,51,23.1818181818182,5.6021188208797,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,7.5,"Colorado",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,12,"Illinois",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,8,"Florida",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,9,"New Jersey",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",265,220,2018-06-30,9,"Delaware",5,45,20.4545454545455,5.57972982598622,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",265,220,2018-06-30,8.5,"Texas",5,45,20.4545454545455,5.57972982598622,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",267,220,2018-06-30,9,"Arizona",5,47,21.3636363636364,5.58724865840025,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",274,220,2018-06-30,8.5,"Maryland",5,54,24.5454545454545,5.61312810638807,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",261,220,2018-06-30,8,"Ohio",5,41,18.6363636363636,5.56452040732269,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,11,"California",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",260,220,2018-06-30,8,"Oregon",5,40,18.1818181818182,5.56068163101553,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",310,220,2018-06-30,5.5,"New York",5,90,40.9090909090909,5.73657229747919,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",273,220,2018-06-30,10,"California",5,53,24.0909090909091,5.60947179518496,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",276,220,2018-06-30,9.5,"New York",5,56,25.4545454545455,5.62040086571715,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",271,220,2018-06-30,10,"Michigan",5,51,23.1818181818182,5.6021188208797,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",284,220,2018-06-30,13,"Massachusetts",5,64,29.0909090909091,5.64897423816121,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,11,"Oregon",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",281,220,2018-06-30,6.5,"Michigan",5,61,27.7272727272727,5.63835466933375,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,10.5,"Texas",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,5,"Oregon",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,12,"New Jersey",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,10.5,"New Jersey",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",316,220,2018-06-30,5.5,"Oregon",5,96,43.6363636363636,5.75574221358691,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,12,"Illinois",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,11.5,"New York",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",281,220,2018-06-30,6.5,"Oregon",5,61,27.7272727272727,5.63835466933375,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",313,220,2018-06-30,5.5,"Georgia",5,93,42.2727272727273,5.74620319054015,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",317,220,2018-06-30,14,"Georgia",5,97,44.0909090909091,5.75890177387728,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",289,220,2018-06-30,11.5,"Oregon",5,69,31.3636363636364,5.66642668811243,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,10,"West Virginia",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",261,220,2018-06-30,8,"New York",5,41,18.6363636363636,5.56452040732269,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,10,"Arizona",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",306,220,2018-06-30,5.5,"Pennsylvania",5,86,39.0909090909091,5.72358510195238,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",266,220,2018-06-30,8,"California",5,46,20.9090909090909,5.5834963087817,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",273,220,2018-06-30,4,"California",5,53,24.0909090909091,5.60947179518496,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",305,220,2018-06-30,4.5,"Oregon",5,85,38.6363636363636,5.72031177660741,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",277,220,2018-06-30,9.5,"Oregon",5,57,25.9090909090909,5.62401750618734,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",294,220,2018-06-30,13,"Oregon",5,74,33.6363636363636,5.68357976733868,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",297,220,2018-06-30,4.5,"California",5,77,35,5.6937321388027,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",310,220,2018-06-30,5.5,"Oregon",5,90,40.9090909090909,5.73657229747919,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",274,220,2018-06-30,10.5,"Maryland",5,54,24.5454545454545,5.61312810638807,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",315,220,2018-06-30,5.5,"New York",5,95,43.1818181818182,5.75257263882563,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",260,220,2018-06-30,8,"New York",5,40,18.1818181818182,5.56068163101553,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",285,220,2018-06-30,12,"Illinois",5,65,29.5454545454545,5.65248918026865,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",285,220,2018-06-30,13,"Illinois",5,65,29.5454545454545,5.65248918026865,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,7.5,"Massachusetts",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",284,220,2018-06-30,10.5,"Delaware",5,64,29.0909090909091,5.64897423816121,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",315,220,2018-06-30,5.5,"Oregon",5,95,43.1818181818182,5.75257263882563,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",262,220,2018-06-30,9,"Oregon",5,42,19.0909090909091,5.5683445037611,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",278,220,2018-06-30,13,"Illinois",5,58,26.3636363636364,5.62762111369064,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,8.5,"Oregon",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",289,220,2018-06-30,5,"California",5,69,31.3636363636364,5.66642668811243,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",298,220,2018-06-30,4.5,"Oregon",5,78,35.4545454545455,5.6970934865054,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",316,220,2018-06-30,5.5,"Oregon",5,96,43.6363636363636,5.75574221358691,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",306,220,2018-06-30,4.5,"Oregon",5,86,39.0909090909091,5.72358510195238,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",305,220,2018-06-30,14,"New York",5,85,38.6363636363636,5.72031177660741,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,9,"California",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",283,220,2018-06-30,9.5,"Washington",5,63,28.6363636363636,5.64544689764324,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,13,"Arizona",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,10.5,"New York",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",265,220,2018-06-30,7,"California",5,45,20.4545454545455,5.57972982598622,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",279,220,2018-06-30,11,"Pennsylvania",5,59,26.8181818181818,5.63121178182137,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",283,220,2018-06-30,9.5,"Rhode Island",5,63,28.6363636363636,5.64544689764324,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",274,220,2018-06-30,7,"Oregon",5,54,24.5454545454545,5.61312810638807,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",277,220,2018-06-30,12,"Oregon",5,57,25.9090909090909,5.62401750618734,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,9,"Colorado",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",271,220,2018-06-30,8.5,"Pennsylvania",5,51,23.1818181818182,5.6021188208797,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,6,"New Jersey",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",268,220,2018-06-30,9,"California",5,48,21.8181818181818,5.59098698051086,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",315,220,2018-06-30,5.5,"California",5,95,43.1818181818182,5.75257263882563,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",264,220,2018-06-30,9,"Colorado",5,44,20,5.57594910314632,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",272,220,2018-06-30,7.5,"California",5,52,23.6363636363636,5.605802066296,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",275,220,2018-06-30,4,"New York",5,55,25,5.61677109766657,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",277,220,2018-06-30,12,"California",5,57,25.9090909090909,5.62401750618734,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,9.5,"California",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",284,220,2018-06-30,5,"Oregon",5,64,29.0909090909091,5.64897423816121,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,10.5,"New York",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,11,"Arizona",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",271,220,2018-06-30,11,"California",5,51,23.1818181818182,5.6021188208797,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",285,220,2018-06-30,6,"Oregon",5,65,29.5454545454545,5.65248918026865,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",265,220,2018-06-30,9,"California",5,45,20.4545454545455,5.57972982598622,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",279,220,2018-06-30,13,"New York",5,59,26.8181818181818,5.63121178182137,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,10,"Massachusetts",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",306,220,2018-06-30,5.5,"Oregon",5,86,39.0909090909091,5.72358510195238,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",307,220,2018-06-30,14,"Ohio",5,87,39.5454545454545,5.7268477475872,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,7,"New York",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",277,220,2018-06-30,11,"California",5,57,25.9090909090909,5.62401750618734,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",306,220,2018-06-30,4.5,"Oregon",5,86,39.0909090909091,5.72358510195238,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",288,220,2018-06-30,5,"Oregon",5,68,30.9090909090909,5.66296048013595,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",269,220,2018-06-30,9,"California",5,49,22.2727272727273,5.59471137960184,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,13,"Illinois",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",300,220,2018-06-30,4.5,"Florida",5,80,36.3636363636364,5.7037824746562,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",265,220,2018-06-30,9,"Florida",5,45,20.4545454545455,5.57972982598622,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,11,"Virginia",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",305,220,2018-06-30,5.5,"New York",5,85,38.6363636363636,5.72031177660741,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",295,220,2018-06-30,6.5,"Oregon",5,75,34.0909090909091,5.68697535633982,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",292,220,2018-06-30,6.5,"California",5,72,32.7272727272727,5.67675380226828,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",270,220,2018-06-30,8.5,"New York",5,50,22.7272727272727,5.59842195899838,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",260,220,2018-06-30,7,"Washington",5,40,18.1818181818182,5.56068163101553,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",286,220,2018-06-30,6,"Oregon",5,66,30,5.65599181081985,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",308,220,2018-06-30,5.5,"New Jersey",5,88,40,5.73009978297357,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",267,220,2018-06-30,7,"Florida",5,47,21.3636363636364,5.58724865840025,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",274,220,2018-06-30,8.5,"Massachusetts",5,54,24.5454545454545,5.61312810638807,5.39362754635236,0,2018,2018,7,6,1,"Premium"
2018-07-05," Yeezy","adidas-Yeezy-Boost-350-V2-Butter",280,220,2018-06-30,9.5,"Oregon",5,60,27.2727272727273,5.63478960316925,5.39362754635236,0,2018,2018,7,6,1,"Premium"
